Age,Carries,Date,Month,Name,Oppt,Rec_TDs,Rec_Yds,Receptions,Rush_TDs,Rush_Yds,Targets,Team,Week,Year
23.351,3.6666666666666665,2014-10-26,October,"Michael, Christine",CAR,0.0,0.0,0.0,0.0,11.666666666666666,0.0,SEA,8,2014
23.184,14.666666666666666,2014-10-26,October,"Miller, Lamar",JAX,0.0,21.666666666666668,2.3333333333333335,1.3333333333333333,59.333333333333336,2.6666666666666665,MIA,8,2014
25.192,1.0,2014-10-26,October,"Olawale, Jamize",CLE,0.0,0.0,0.0,0.0,0.0,0.0,OAK,8,2014
25.364,1.6666666666666667,2014-10-26,October,"Powell, Bilal",BUF,0.0,4.0,0.3333333333333333,0.0,5.666666666666667,0.6666666666666666,NYJ,8,2014
23.175,2.3333333333333335,2014-10-26,October,"Riddick, Theo",ATL,0.3333333333333333,25.0,1.6666666666666667,0.0,8.0,2.0,DET,8,2014
24.262,1.6666666666666667,2014-10-26,October,"Rodgers, Jacquizz",DET,0.0,3.3333333333333335,1.0,0.0,8.666666666666666,1.3333333333333333,ATL,8,2014
27.219,11.0,2014-10-26,October,"Stewart, Jonathan",SEA,0.0,17.666666666666668,1.6666666666666667,0.3333333333333333,39.333333333333336,2.0,CAR,8,2014
24.328,3.0,2014-10-26,October,"Turbin, Robert",CAR,0.0,8.0,1.0,0.0,12.0,1.3333333333333333,SEA,8,2014
25.177,8.333333333333334,2014-10-26,October,"Vereen, Shane",CHI,0.6666666666666666,30.666666666666668,3.0,0.0,45.666666666666664,4.666666666666667,NE,8,2014
23.271,8.0,2014-10-26,October,"West, Terrance",OAK,0.0,1.6666666666666667,1.0,0.3333333333333333,25.0,1.0,CLE,8,2014
22.265,3.0,2014-10-26,October,"White, James",CHI,0.0,15.0,3.0,0.0,21.0,3.0,NE,8,2014
23.255,3.0,2014-10-23,October,"Anderson, C.J.",LAC,0.0,0.3333333333333333,0.3333333333333333,0.0,12.333333333333334,0.3333333333333333,DEN,8,2014
23.169,20.0,2014-10-23,October,"Oliver, Branden",DEN,0.3333333333333333,34.0,3.3333333333333335,0.6666666666666666,94.0,3.6666666666666665,LAC,8,2014
20.185,5.666666666666667,2014-10-23,October,"Thompson, Juwan",LAC,0.0,0.0,0.3333333333333333,0.3333333333333333,27.666666666666668,0.3333333333333333,DEN,8,2014
32.172,14.666666666666666,2015-11-02,November,"Gore, Frank",CAR,0.0,16.0,2.3333333333333335,0.3333333333333333,73.0,3.6666666666666665,IND,8,2015
28.226,18.0,2015-11-02,November,"Stewart, Jonathan",IND,0.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,84.33333333333333,0.6666666666666666,CAR,8,2015
26.273,2.3333333333333335,2015-11-02,November,"Whittaker, Fozzy",IND,0.0,9.0,1.3333333333333333,0.0,12.333333333333334,1.3333333333333333,CAR,8,2015
22.141,9.333333333333334,2015-11-01,November,"Abdullah, Ameer",KC,0.0,10.0,1.3333333333333333,0.0,35.666666666666664,2.0,DET,8,2015
24.066,5.0,2015-11-01,November,"Allen, Javorius",LAC,0.0,6.0,0.6666666666666666,0.0,32.0,1.6666666666666667,BAL,8,2015
24.264,11.666666666666666,2015-11-01,November,"Anderson, C.J.",GB,0.0,23.333333333333332,2.3333333333333335,0.0,35.333333333333336,2.3333333333333335,DEN,8,2015
23.256,20.666666666666668,2015-11-01,November,"Bell, Le'Veon",CIN,0.0,10.666666666666666,2.6666666666666665,0.3333333333333333,106.66666666666667,3.0,PIT,8,2015
23.344,12.0,2015-11-01,November,"Bernard, Giovani",PIT,0.0,14.666666666666666,2.0,0.6666666666666666,64.0,3.3333333333333335,CIN,8,2015
24.188,5.0,2015-11-01,November,"Blue, Alfred",TEN,0.0,3.6666666666666665,0.3333333333333333,0.0,15.666666666666666,0.3333333333333333,HOU,8,2015
22.199,3.0,2015-11-01,November,"Coleman, Tevin",TB,0.0,0.0,0.0,0.0,19.0,0.3333333333333333,ATL,8,2015
22.297,10.666666666666666,2015-11-01,November,"Crowell, Isaiah",ARI,0.3333333333333333,15.666666666666666,1.3333333333333333,0.0,30.0,1.3333333333333333,CLE,8,2015
24.027,2.6666666666666665,2015-11-01,November,"Davis, Knile",DET,0.0,4.0,0.3333333333333333,0.0,5.666666666666667,0.3333333333333333,KC,8,2015
22.255,5.0,2015-11-01,November,"Davis, Mike",LAR,0.0,3.0,1.0,0.0,6.666666666666667,2.3333333333333335,SF,8,2015
23.231,21.666666666666668,2015-11-01,November,"Freeman, Devonta",TB,0.3333333333333333,38.0,5.666666666666667,0.6666666666666666,123.0,7.0,ATL,8,2015
22.202,9.666666666666666,2015-11-01,November,"Gordon, Melvin",BAL,0.0,17.333333333333332,2.3333333333333335,0.0,33.333333333333336,3.0,LAC,8,2015
21.090,22.666666666666668,2015-11-01,November,"Gurley, Todd",SF,0.0,16.666666666666668,2.0,0.6666666666666666,144.33333333333334,2.3333333333333335,LAR,8,2015
23.012,11.0,2015-11-01,November,"Hill, Jeremy",PIT,0.3333333333333333,8.333333333333334,0.6666666666666666,1.0,36.333333333333336,1.0,CIN,8,2015
25.315,15.333333333333334,2015-11-01,November,"Ingram, Mark",NYG,0.0,10.666666666666666,2.3333333333333335,1.0,82.0,2.6666666666666665,NO,8,2015
27.224,22.0,2015-11-01,November,"Ivory, Chris",OAK,0.3333333333333333,20.666666666666668,1.6666666666666667,0.6666666666666666,117.66666666666667,2.3333333333333335,NYJ,8,2015
23.320,3.0,2015-11-01,November,"Johnson, David",CLE,0.0,9.0,1.0,0.6666666666666666,6.666666666666667,1.0,ARI,8,2015
22.039,8.0,2015-11-01,November,"Johnson, Duke",ARI,0.0,48.666666666666664,5.333333333333333,0.0,25.666666666666668,6.333333333333333,CLE,8,2015
27.098,2.3333333333333335,2015-11-01,November,"Jones, Taiwan",NYJ,0.0,7.666666666666667,1.0,0.0,20.0,1.3333333333333333,OAK,8,2015
23.330,2.6666666666666665,2015-11-01,November,"Langford, Jeremy",MIN,0.0,10.333333333333334,0.6666666666666666,0.3333333333333333,4.0,1.3333333333333333,CHI,8,2015
29.193,16.333333333333332,2015-11-01,November,"Lynch, Marshawn",DAL,0.0,3.0,0.6666666666666666,0.6666666666666666,63.333333333333336,1.3333333333333333,SEA,8,2015
26.292,21.0,2015-11-01,November,"Martin, Doug",ATL,0.3333333333333333,35.666666666666664,3.6666666666666665,1.0,121.66666666666667,3.6666666666666665,TB,8,2015
23.182,3.6666666666666665,2015-11-01,November,"McKinnon, Jerick",CHI,0.0,0.3333333333333333,0.3333333333333333,0.0,14.666666666666666,0.3333333333333333,MIN,8,2015
24.357,2.3333333333333335,2015-11-01,November,"Michael, Christine",SEA,0.0,0.6666666666666666,0.3333333333333333,0.0,7.666666666666667,0.3333333333333333,DAL,8,2015
25.287,14.333333333333334,2015-11-01,November,"Murray, Latavius",NYJ,0.0,10.333333333333334,2.3333333333333335,0.3333333333333333,57.666666666666664,3.3333333333333335,OAK,8,2015
24.178,8.0,2015-11-01,November,"Oliver, Branden",BAL,0.0,26.333333333333332,3.3333333333333335,0.0,28.0,4.0,LAC,8,2015
30.225,20.333333333333332,2015-11-01,November,"Peterson, Adrian",CHI,0.0,7.333333333333333,2.6666666666666665,0.3333333333333333,79.66666666666667,3.3333333333333335,MIN,8,2015
22.090,10.0,2015-11-01,November,"Rawls, Thomas",DAL,0.0,3.0,0.6666666666666666,0.3333333333333333,69.66666666666667,0.6666666666666666,SEA,8,2015
24.181,3.6666666666666665,2015-11-01,November,"Riddick, Theo",KC,0.0,40.333333333333336,3.6666666666666665,0.0,13.666666666666666,5.0,DET,8,2015
25.043,9.333333333333334,2015-11-01,November,"Sims, Charles",ATL,0.3333333333333333,44.0,3.0,0.0,41.0,4.0,TB,8,2015
21.194,5.333333333333333,2015-11-01,November,"Thompson, Juwan",GB,0.0,11.666666666666666,1.6666666666666667,0.0,15.333333333333334,2.3333333333333335,DEN,8,2015
25.334,6.666666666666667,2015-11-01,November,"Turbin, Robert",ARI,0.0,2.6666666666666665,0.6666666666666666,0.0,26.666666666666668,1.3333333333333333,CLE,8,2015
26.183,4.333333333333333,2015-11-01,November,"Vereen, Shane",NO,0.3333333333333333,32.666666666666664,3.3333333333333335,0.0,26.666666666666668,5.0,NYG,8,2015
23.343,5.0,2015-11-01,November,"Ware, Spencer",DET,0.0,0.0,0.0,0.0,25.0,0.0,KC,8,2015
24.152,12.666666666666666,2015-11-01,November,"West, Charcandrick",DET,0.0,10.0,1.3333333333333333,0.3333333333333333,58.0,3.0,KC,8,2015
23.065,4.0,2015-11-01,November,"Williams, Andre",NO,0.0,0.0,0.0,0.0,6.333333333333333,0.0,NYG,8,2015
28.328,10.666666666666666,2015-10-29,October,"Blount, LeGarrette",MIA,0.3333333333333333,3.6666666666666665,0.3333333333333333,0.3333333333333333,54.666666666666664,0.3333333333333333,NE,8,2015
25.032,6.0,2015-10-29,October,"Lewis, Dion",MIA,0.3333333333333333,35.666666666666664,5.333333333333333,0.3333333333333333,30.666666666666668,7.333333333333333,NE,8,2015
24.187,13.333333333333334,2015-10-29,October,"Miller, Lamar",NE,0.3333333333333333,25.333333333333332,2.0,0.6666666666666666,104.66666666666667,2.6666666666666665,MIA,8,2015
23.268,2.0,2015-10-29,October,"White, James",MIA,0.3333333333333333,26.666666666666668,4.0,0.0,5.333333333333333,4.666666666666667,NE,8,2015
21.364,12.666666666666666,2016-10-31,October,"Howard, Jordan",MIN,0.3333333333333333,17.0,1.6666666666666667,0.3333333333333333,58.0,2.6666666666666665,CHI,8,2016
22.246,5.666666666666667,2016-10-30,October,"Barber, Peyton",OAK,0.0,0.0,0.0,0.3333333333333333,32.0,0.0,TB,8,2016
26.185,4.0,2016-10-30,October,"Barner, Kenjon",DAL,0.0,0.0,0.0,0.3333333333333333,16.666666666666668,0.0,PHI,8,2016
24.343,13.666666666666666,2016-10-30,October,"Bernard, Giovani",WAS,0.0,32.666666666666664,3.6666666666666665,0.3333333333333333,59.666666666666664,4.333333333333333,CIN,8,2016
23.294,3.0,2016-10-30,October,"Bibbs, Kapri",LAC,0.0,0.0,0.0,0.0,23.333333333333332,0.3333333333333333,DEN,8,2016
29.330,18.333333333333332,2016-10-30,October,"Blount, LeGarrette",BUF,0.0,9.0,1.0,1.3333333333333333,71.33333333333333,1.0,NE,8,2016
25.186,6.333333333333333,2016-10-30,October,"Blue, Alfred",DET,0.0,0.0,0.0,0.0,38.333333333333336,1.0,HOU,8,2016
24.156,9.333333333333334,2016-10-30,October,"Booker, Devontae",LAC,0.0,15.666666666666666,2.3333333333333335,0.3333333333333333,50.666666666666664,3.3333333333333335,DEN,8,2016
23.296,11.333333333333334,2016-10-30,October,"Crowell, Isaiah",NYJ,0.0,18.0,2.0,0.3333333333333333,33.666666666666664,3.0,CLE,8,2016
25.025,2.0,2016-10-30,October,"Davis, Knile",ATL,0.0,4.666666666666667,0.6666666666666666,0.0,1.6666666666666667,1.0,GB,8,2016
21.100,22.0,2016-10-30,October,"Elliott, Ezekiel",PHI,0.0,24.333333333333332,2.0,1.0,143.0,3.0,DAL,8,2016
23.237,2.6666666666666665,2016-10-30,October,"Farrow, Kenneth",DEN,0.0,0.0,0.0,0.0,10.333333333333334,0.3333333333333333,LAC,8,2016
24.229,16.666666666666668,2016-10-30,October,"Freeman, Devonta",GB,0.0,29.0,3.6666666666666665,0.3333333333333333,62.0,5.333333333333333,ATL,8,2016
25.364,4.333333333333333,2016-10-30,October,"Gillislee, Mike",NE,0.0,0.0,0.0,0.6666666666666666,29.0,0.0,BUF,8,2016
23.200,21.666666666666668,2016-10-30,October,"Gordon, Melvin",DEN,0.6666666666666666,23.666666666666668,2.3333333333333335,0.6666666666666666,77.0,3.3333333333333335,LAC,8,2016
33.169,17.666666666666668,2016-10-30,October,"Gore, Frank",KC,0.3333333333333333,9.333333333333334,2.3333333333333335,0.0,80.66666666666667,2.6666666666666665,IND,8,2016
24.010,8.666666666666666,2016-10-30,October,"Hill, Jeremy",WAS,0.0,9.0,1.0,0.3333333333333333,72.66666666666667,1.3333333333333333,CIN,8,2016
26.314,16.666666666666668,2016-10-30,October,"Ingram, Mark",SEA,0.3333333333333333,26.0,4.0,0.3333333333333333,56.333333333333336,4.666666666666667,NO,8,2016
24.319,27.333333333333332,2016-10-30,October,"Johnson, David",CAR,0.0,37.666666666666664,4.666666666666667,1.6666666666666667,127.0,8.333333333333334,ARI,8,2016
23.037,4.666666666666667,2016-10-30,October,"Johnson, Duke",NYJ,0.0,31.666666666666668,3.3333333333333335,0.3333333333333333,11.333333333333334,4.666666666666667,CLE,8,2016
24.027,4.0,2016-10-30,October,"Kelley, Robert",CIN,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,30.666666666666668,0.3333333333333333,WAS,8,2016
24.021,3.0,2016-10-30,October,"Lasco, Daniel",SEA,0.0,5.5,1.0,0.0,8.5,2.0,NO,8,2016
25.356,17.333333333333332,2016-10-30,October,"Michael, Christine",NO,0.3333333333333333,18.0,3.6666666666666665,0.6666666666666666,58.0,4.0,SEA,8,2016
25.188,14.333333333333334,2016-10-30,October,"Miller, Lamar",DET,0.3333333333333333,13.0,2.3333333333333335,0.3333333333333333,76.66666666666667,3.6666666666666665,HOU,8,2016
27.323,5.333333333333333,2016-10-30,October,"Morris, Alfred",PHI,0.0,0.0,0.0,0.0,23.0,0.3333333333333333,DAL,8,2016
26.286,12.0,2016-10-30,October,"Murray, Latavius",TB,0.0,3.3333333333333335,1.6666666666666667,1.0,38.333333333333336,2.6666666666666665,OAK,8,2016
27.196,3.3333333333333335,2016-10-30,October,"Olawale, Jamize",TB,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,11.333333333333334,0.3333333333333333,OAK,8,2016
28.003,3.6666666666666665,2016-10-30,October,"Powell, Bilal",CLE,0.0,17.666666666666668,3.0,0.0,12.666666666666666,4.0,NYJ,8,2016
22.163,7.333333333333333,2016-10-30,October,"Prosise, C.J.",NO,0.0,36.333333333333336,3.6666666666666665,0.3333333333333333,47.333333333333336,4.333333333333333,SEA,8,2016
23.015,4.333333333333333,2016-10-30,October,"Richard, Jalen",TB,0.0,23.666666666666668,3.0,0.0,13.0,3.6666666666666665,OAK,8,2016
25.179,10.666666666666666,2016-10-30,October,"Riddick, Theo",HOU,0.6666666666666666,33.0,5.666666666666667,0.0,29.666666666666668,7.333333333333333,DET,8,2016
23.315,2.0,2016-10-30,October,"Ripkowski, Aaron",ATL,0.0,3.3333333333333335,0.6666666666666666,0.0,8.333333333333334,0.6666666666666666,GB,8,2016
26.267,20.666666666666668,2016-10-30,October,"Rodgers, Jacquizz",OAK,0.0,13.666666666666666,2.3333333333333335,0.0,93.33333333333333,3.0,TB,8,2016
22.275,8.333333333333334,2016-10-30,October,"Smallwood, Wendell",DAL,0.0,4.666666666666667,0.3333333333333333,0.3333333333333333,32.666666666666664,0.6666666666666666,PHI,8,2016
33.132,4.0,2016-10-30,October,"Sproles, Darren",DAL,0.0,16.666666666666668,2.3333333333333335,0.0,30.333333333333332,2.6666666666666665,PHI,8,2016
29.223,11.666666666666666,2016-10-30,October,"Stewart, Jonathan",ARI,0.0,3.0,1.0,0.6666666666666666,48.0,1.6666666666666667,CAR,8,2016
26.010,7.666666666666667,2016-10-30,October,"Thompson, Chris",CIN,0.0,34.0,4.666666666666667,0.0,40.666666666666664,4.666666666666667,WAS,8,2016
22.192,2.5,2016-10-30,October,"Thompson, Juwan",LAC,0.0,0.0,0.0,0.0,12.0,0.5,DEN,8,2016
26.333,2.0,2016-10-30,October,"Turbin, Robert",KC,0.0,14.666666666666666,2.3333333333333335,0.0,2.3333333333333335,2.6666666666666665,IND,8,2016
24.342,18.0,2016-10-30,October,"Ware, Spencer",IND,0.3333333333333333,33.333333333333336,1.6666666666666667,0.3333333333333333,96.66666666666667,3.0,KC,8,2016
23.251,8.0,2016-10-30,October,"Washington, DeAndre",TB,0.0,11.666666666666666,2.0,0.0,29.333333333333332,3.0,OAK,8,2016
25.150,3.3333333333333335,2016-10-30,October,"West, Charcandrick",IND,0.0,3.6666666666666665,1.3333333333333333,0.0,9.0,2.0,KC,8,2016
24.270,5.333333333333333,2016-10-30,October,"White, James",BUF,0.6666666666666666,53.333333333333336,5.666666666666667,0.0,19.0,6.666666666666667,NE,8,2016
27.271,3.0,2016-10-30,October,"Whittaker, Fozzy",ARI,0.0,33.0,3.6666666666666665,0.0,16.666666666666668,4.0,CAR,8,2016
22.271,3.6666666666666665,2016-10-30,October,"Williams, Jonathan",NE,0.0,0.0,0.0,0.0,11.0,0.0,BUF,8,2016
25.047,10.0,2016-10-30,October,"Zenner, Zach",HOU,0.0,14.0,1.3333333333333333,0.3333333333333333,32.0,2.0,DET,8,2016
22.297,3.3333333333333335,2016-10-27,October,"Henry, Derrick",JAX,0.0,6.666666666666667,0.6666666666666666,0.0,21.333333333333332,1.0,TEN,8,2016
28.219,8.0,2016-10-27,October,"Ivory, Chris",TEN,0.0,2.0,1.3333333333333333,0.3333333333333333,36.333333333333336,2.3333333333333335,JAX,8,2016
23.025,8.666666666666666,2016-10-27,October,"Yeldon, T.J.",TEN,0.0,18.333333333333332,2.0,0.0,38.666666666666664,3.0,JAX,8,2016
26.262,13.0,2017-10-30,October,"Anderson, C.J.",KC,0.0,11.333333333333334,1.6666666666666667,0.0,52.0,2.0,DEN,8,2017
25.156,2.0,2017-10-30,October,"Booker, Devontae",KC,0.0,33.333333333333336,2.3333333333333335,0.0,7.333333333333333,3.3333333333333335,DEN,8,2017
30.307,4.666666666666667,2017-10-30,October,"Charles, Jamaal",KC,0.0,12.0,2.0,0.0,18.0,2.6666666666666665,DEN,8,2017
22.085,18.666666666666668,2017-10-30,October,"Hunt, Kareem",DEN,0.0,42.666666666666664,4.0,0.0,71.66666666666667,4.666666666666667,KC,8,2017
24.138,14.666666666666666,2017-10-29,October,"Abdullah, Ameer",PIT,0.0,6.0,1.3333333333333333,0.3333333333333333,59.666666666666664,2.3333333333333335,DET,8,2017
27.128,4.333333333333333,2017-10-29,October,"Artis-Payne, Cameron",TB,0.0,0.0,0.0,0.3333333333333333,28.0,0.0,CAR,8,2017
25.253,27.333333333333332,2017-10-29,October,"Bell, Le'Veon",DET,0.0,38.666666666666664,5.333333333333333,0.3333333333333333,120.0,6.333333333333333,PIT,8,2017
25.341,2.6666666666666665,2017-10-29,October,"Bernard, Giovani",IND,0.3333333333333333,32.0,2.0,0.0,7.333333333333333,3.0,CIN,8,2017
30.328,14.0,2017-10-29,October,"Blount, LeGarrette",SF,0.0,0.0,0.0,0.0,56.666666666666664,0.0,PHI,8,2017
26.185,11.0,2017-10-29,October,"Blue, Alfred",SEA,0.0,16.0,2.3333333333333335,0.3333333333333333,26.333333333333332,3.0,HOU,8,2017
22.243,5.666666666666667,2017-10-29,October,"Breida, Matt",PHI,0.0,12.333333333333334,1.6666666666666667,0.0,25.0,3.3333333333333335,SF,8,2017
27.119,11.666666666666666,2017-10-29,October,"Burkhead, Rex",LAC,0.3333333333333333,25.666666666666668,2.0,0.6666666666666666,51.0,2.3333333333333335,NE,8,2017
22.361,3.3333333333333335,2017-10-29,October,"Clement, Corey",SF,0.3333333333333333,10.333333333333334,0.6666666666666666,0.0,8.333333333333334,0.6666666666666666,PHI,8,2017
22.095,8.666666666666666,2017-10-29,October,"Cohen, Tarik",NO,0.0,10.666666666666666,2.0,0.0,23.0,2.6666666666666665,CHI,8,2017
24.196,8.0,2017-10-29,October,"Coleman, Tevin",NYJ,0.0,23.0,1.6666666666666667,0.3333333333333333,41.666666666666664,2.6666666666666665,ATL,8,2017
22.177,2.6666666666666665,2017-10-29,October,"Conner, James",DET,0.0,0.0,0.0,0.0,14.0,0.3333333333333333,PIT,8,2017
24.294,15.0,2017-10-29,October,"Crowell, Isaiah",MIN,0.0,19.333333333333332,2.6666666666666665,0.0,51.0,3.6666666666666665,CLE,8,2017
27.114,2.3333333333333335,2017-10-29,October,"Cunningham, Benny",NO,0.3333333333333333,17.333333333333332,1.0,0.0,9.666666666666666,2.0,CHI,8,2017
22.165,4.0,2017-10-29,October,"Ekeler, Austin",NE,0.3333333333333333,14.0,2.6666666666666665,0.0,13.0,4.0,LAC,8,2017
22.099,25.333333333333332,2017-10-29,October,"Elliott, Ezekiel",WAS,0.6666666666666666,47.333333333333336,2.0,1.0,116.0,3.3333333333333335,DAL,8,2017
25.228,13.0,2017-10-29,October,"Freeman, Devonta",NYJ,0.0,16.333333333333332,2.3333333333333335,0.3333333333333333,66.0,3.0,ATL,8,2017
26.362,10.0,2017-10-29,October,"Gillislee, Mike",LAC,0.0,0.0,0.0,0.0,42.333333333333336,0.0,NE,8,2017
24.199,21.0,2017-10-29,October,"Gordon, Melvin",NE,1.0,43.666666666666664,5.333333333333333,0.3333333333333333,75.33333333333333,8.0,LAC,8,2017
34.168,11.0,2017-10-29,October,"Gore, Frank",CIN,0.0,18.666666666666668,1.6666666666666667,0.0,43.666666666666664,2.3333333333333335,IND,8,2017
25.009,4.666666666666667,2017-10-29,October,"Hill, Jeremy",IND,0.0,3.3333333333333335,0.3333333333333333,0.0,13.0,0.3333333333333333,CIN,8,2017
22.361,25.333333333333332,2017-10-29,October,"Howard, Jordan",NO,0.0,3.0,0.3333333333333333,0.0,102.66666666666667,0.3333333333333333,CHI,8,2017
27.039,11.666666666666666,2017-10-29,October,"Hyde, Carlos",PHI,0.0,24.666666666666668,3.3333333333333335,0.6666666666666666,35.666666666666664,5.0,SF,8,2017
27.312,20.333333333333332,2017-10-29,October,"Ingram, Mark",CHI,0.0,19.333333333333332,4.333333333333333,1.0,88.0,6.0,NO,8,2017
24.036,6.0,2017-10-29,October,"Johnson, Duke",MIN,0.3333333333333333,35.666666666666664,4.0,0.0,28.666666666666668,5.0,CLE,8,2017
26.189,1.0,2017-10-29,October,"Juszczyk, Kyle",PHI,0.3333333333333333,16.333333333333332,2.6666666666666665,0.0,4.666666666666667,3.3333333333333335,SF,8,2017
22.096,8.0,2017-10-29,October,"Kamara, Alvin",CHI,0.3333333333333333,44.333333333333336,6.0,0.0,52.333333333333336,6.666666666666667,NO,8,2017
25.026,8.666666666666666,2017-10-29,October,"Kelley, Robert",DAL,0.0,4.666666666666667,0.6666666666666666,0.0,39.0,1.0,WAS,8,2017
27.032,10.333333333333334,2017-10-29,October,"Lewis, Dion",LAC,0.0,5.333333333333333,1.0,0.3333333333333333,60.333333333333336,1.0,NE,8,2017
21.236,5.333333333333333,2017-10-29,October,"Mack, Marlon",CIN,0.0,14.0,1.6666666666666667,0.3333333333333333,45.0,3.0,IND,8,2017
28.289,15.666666666666666,2017-10-29,October,"Martin, Doug",CAR,0.0,16.666666666666668,1.3333333333333333,0.6666666666666666,58.666666666666664,2.6666666666666665,TB,8,2017
21.144,4.666666666666667,2017-10-29,October,"McCaffrey, Christian",TB,0.6666666666666666,41.0,7.333333333333333,0.0,8.333333333333334,10.0,CAR,8,2017
29.109,20.666666666666668,2017-10-29,October,"McCoy, LeSean",OAK,0.0,29.666666666666668,4.666666666666667,0.6666666666666666,76.66666666666667,6.333333333333333,BUF,8,2017
23.150,8.0,2017-10-29,October,"McGuire, Elijah",ATL,0.0,3.3333333333333335,0.6666666666666666,0.0,16.333333333333332,1.0,NYJ,8,2017
25.179,15.0,2017-10-29,October,"McKinnon, Jerick",CLE,0.3333333333333333,30.333333333333332,4.666666666666667,0.6666666666666666,70.33333333333333,5.0,MIN,8,2017
